timestamp,Batch_ID,Temperature,Pressure,pH,Dissolved_Oxygen
2024-08-09 06:20:00,BATCH_0004,72.886,1.467,6.758,42.099
2024-08-09 06:25:00,BATCH_0004,76.155,1.558,6.723,42.263
2024-08-09 06:30:00,BATCH_0004,74.53,1.395,6.77,43.42
2024-08-09 06:35:00,BATCH_0004,74.501,1.524,6.691,42.526
2024-08-09 06:40:00,BATCH_0004,74.997,1.415,6.802,44.421
2024-08-09 06:45:00,BATCH_0004,74.014,1.346,6.65,42.642
2024-08-09 06:50:00,BATCH_0004,74.634,1.491,6.711,42.154
2024-08-09 06:55:00,BATCH_0004,74.198,1.437,6.787,44.72
2024-08-09 07:00:00,BATCH_0004,73.509,1.459,6.679,42.23
2024-08-09 07:05:00,BATCH_0004,75.142,1.426,6.754,43.862
2024-08-09 07:10:00,BATCH_0004,74.247,1.453,6.732,41.84
2024-08-09 07:15:00,BATCH_0004,74.701,1.401,6.669,44.246
2024-08-09 07:20:00,BATCH_0004,73.838,1.492,6.777,42.648
2024-08-09 07:25:00,BATCH_0004,75.165,1.417,6.719,43.813
2024-08-09 07:30:00,BATCH_0004,75.942,1.483,6.719,43.344
2024-08-09 07:35:00,BATCH_0004,73.044,1.487,6.767,43.561
2024-08-09 07:40:00,BATCH_0004,74.885,1.335,6.668,45.382
2024-08-09 07:45:00,BATCH_0004,74.105,1.474,6.685,42.69
2024-08-09 07:50:00,BATCH_0004,75.794,1.429,6.748,43.377
2024-08-09 07:55:00,BATCH_0004,74.508,1.447,6.623,43.793
2024-08-09 08:00:00,BATCH_0004,73.881,1.525,6.684,42.654
2024-08-09 08:05:00,BATCH_0004,76.268,1.473,6.673,43.432
2024-08-09 08:10:00,BATCH_0004,73.334,1.449,6.682,45.458
2024-08-09 08:15:00,BATCH_0004,74.647,1.463,6.77,44.494
2024-07-30 00:00:00,BATCH_0005,72.597,1.459,6.787,49.859
2024-07-30 00:05:00,BATCH_0005,72.736,1.547,6.762,47.634
2024-07-30 00:10:00,BATCH_0005,74.418,1.513,6.794,50.2
2024-07-30 00:15:00,BATCH_0005,74.906,1.49,6.624,49.403
2024-07-30 00:20:00,BATCH_0005,74.024,1.517,6.749,49.287
2024-07-30 00:25:00,BATCH_0005,73.637,1.509,6.754,51.116
2024-07-30 00:30:00,BATCH_0005,73.767,1.497,6.705,52.102
2024-07-30 00:35:00,BATCH_0005,75.207,1.597,6.79,48.46
2024-07-30 00:40:00,BATCH_0005,72.184,1.482,6.753,50.355
2024-07-30 00:45:00,BATCH_0005,73.777,1.44,6.836,52.277
2024-07-30 00:50:00,BATCH_0005,72.573,1.416,6.751,51.985
2024-07-30 00:55:00,BATCH_0005,73.596,1.522,6.733,50.646
2024-07-30 01:00:00,BATCH_0005,74.377,1.53,6.784,48.474
2024-07-30 01:05:00,BATCH_0005,75.332,1.427,6.763,50.29
2024-07-30 01:10:00,BATCH_0005,73.536,1.553,6.72,49.951
2024-07-30 01:15:00,BATCH_0005,72.705,1.566,6.769,51.235
2024-07-30 01:20:00,BATCH_0005,74.271,1.609,6.846,50.858
2024-07-30 01:25:00,BATCH_0005,73.748,1.483,6.793,51.319
2024-07-30 01:30:00,BATCH_0005,73.038,1.545,6.806,49.124
2024-07-30 01:35:00,BATCH_0005,73.774,1.506,6.755,49.327
2024-07-30 01:40:00,BATCH_0005,72.161,1.472,6.711,50.894
2024-07-30 01:45:00,BATCH_0005,73.917,1.525,6.686,49.127
2024-07-30 01:50:00,BATCH_0005,73.129,1.511,6.739,50.843
2024-07-30 01:55:00,BATCH_0005,74.402,1.46,6.707,50.633
2024-07-30 02:00:00,BATCH_0005,73.556,1.547,6.756,52.559
2024-07-30 02:05:00,BATCH_0005,72.352,1.552,6.765,48.787
2024-07-30 02:10:00,BATCH_0005,71.967,1.453,6.816,51.785
2024-07-30 02:15:00,BATCH_0005,73.519,1.491,6.713,50.245
2024-07-30 02:20:00,BATCH_0005,73.243,1.595,6.694,50.941
2024-07-30 02:25:00,BATCH_0005,75.028,1.548,6.699,48.62
2024-07-30 02:30:00,BATCH_0005,73.841,1.517,6.817,51.129
2024-07-30 02:35:00,BATCH_0005,73.234,1.482,6.69,50.626
2024-07-30 02:40:00,BATCH_0005,72.498,1.555,6.785,51.139
2024-07-30 02:45:00,BATCH_0005,72.564,1.502,6.736,50.594
2024-07-30 02:50:00,BATCH_0005,74.045,1.484,6.732,51.286
2024-07-30 02:55:00,BATCH_0005,72.718,1.472,6.756,51.55
2024-07-30 03:00:00,BATCH_0005,72.847,1.599,6.688,52.331
2024-07-30 03:05:00,BATCH_0005,74.582,1.438,6.674,51.334
2024-07-30 03:10:00,BATCH_0005,73.32,1.459,6.846,49.038
2024-07-30 03:15:00,BATCH_0005,73.04,1.479,6.615,50.58
2024-07-30 03:20:00,BATCH_0005,72.893,1.55,6.803,50.748
2024-07-30 03:25:00,BATCH_0005,73.816,1.518,6.72,49.733
2024-07-30 03:30:00,BATCH_0005,74.68,1.546,6.766,51.19
2024-07-30 03:35:00,BATCH_0005,73.573,1.519,6.785,47.981
2024-07-30 03:40:00,BATCH_0005,74.347,1.551,6.716,51.963
2024-07-30 03:45:00,BATCH_0005,71.848,1.527,6.757,50.099
2024-07-30 03:50:00,BATCH_0005,73.637,1.539,6.665,51.672
2024-07-30 03:55:00,BATCH_0005,73.294,1.56,6.788,49.953
2024-07-30 04:00:00,BATCH_0005,73.558,1.508,6.836,49.102
2024-07-30 04:05:00,BATCH_0005,73.271,1.43,6.762,49.722
2024-07-30 04:10:00,BATCH_0005,73.22,1.584,6.714,50.279
2024-07-30 04:15:00,BATCH_0005,73.255,1.49,6.894,48.388
2024-07-30 04:20:00,BATCH_0005,74.137,1.631,6.809,50.527
2024-07-30 04:25:00,BATCH_0005,72.684,1.575,6.802,48.635
2024-07-30 04:30:00,BATCH_0005,73.366,1.449,6.612,48.995
2024-07-30 04:35:00,BATCH_0005,73.706,1.539,6.739,52.119
2024-07-30 04:40:00,BATCH_0005,74.445,1.503,6.743,50.93
2024-07-30 04:45:00,BATCH_0005,73.608,1.438,6.741,51.269
2024-07-30 04:50:00,BATCH_0005,74.674,1.558,6.772,52.219
2024-07-30 04:55:00,BATCH_0005,73.961,1.505,6.829,51.335
2024-07-30 05:00:00,BATCH_0005,74.663,1.45,6.712,49.489
2024-07-30 05:05:00,BATCH_0005,73.767,1.601,6.699,51.557
2024-07-30 05:10:00,BATCH_0005,72.66,1.615,6.676,51.359
2024-07-30 05:15:00,BATCH_0005,74.326,1.54,6.712,49.203
2024-07-30 05:20:00,BATCH_0005,74.64,1.562,6.807,51.858
2024-07-30 05:25:00,BATCH_0005,72.393,1.431,6.722,49.895
2024-07-30 05:30:00,BATCH_0005,73.153,1.523,6.811,50.118
2024-07-30 05:35:00,BATCH_0005,72.97,1.55,6.741,50.599
2024-07-30 05:40:00,BATCH_0005,73.356,1.526,6.705,51.342
2024-07-30 05:45:00,BATCH_0005,73.596,1.471,6.782,49.552
2024-07-30 05:50:00,BATCH_0005,73.045,1.449,6.67,51.112
2024-07-30 05:55:00,BATCH_0005,74.554,1.487,6.716,48.296
2024-07-30 06:00:00,BATCH_0005,71.883,1.546,6.657,49.098
2024-07-30 06:05:00,BATCH_0005,73.849,1.514,6.772,50.479
2024-07-30 06:10:00,BATCH_0005,73.336,1.453,6.724,50.124
2024-07-30 06:15:00,BATCH_0005,72.11,1.47,6.737,49.644
2024-07-30 06:20:00,BATCH_0005,73.348,1.543,6.795,52.284
2024-07-30 06:25:00,BATCH_0005,72.416,1.488,6.817,48.375
2024-07-30 06:30:00,BATCH_0005,72.681,1.479,6.858,49.301
2024-07-30 06:35:00,BATCH_0005,74.489,1.508,6.698,53.83
2024-07-30 06:40:00,BATCH_0005,73.778,1.528,6.782,51.019
2024-07-30 06:45:00,BATCH_0005,75.344,1.599,6.709,52.893
2024-07-30 06:50:00,BATCH_0005,73.062,1.526,6.683,51.714
2024-07-30 06:55:00,BATCH_0005,73.376,1.452,6.815,52.194
2024-07-30 07:00:00,BATCH_0005,74.798,1.433,6.834,50.11
2024-07-30 07:05:00,BATCH_0005,75.263,1.541,6.768,50.481
2024-07-30 07:10:00,BATCH_0005,73.611,1.476,6.702,50.035
2024-07-30 07:15:00,BATCH_0005,74.575,1.44,6.822,50.642
2024-07-30 07:20:00,BATCH_0005,74.247,1.551,6.802,50.497
2024-07-30 07:25:00,BATCH_0005,73.664,1.554,6.703,49.037
2024-07-30 07:30:00,BATCH_0005,73.25,1.524,6.851,50.528
2024-07-30 07:35:00,BATCH_0005,75.222,1.535,6.733,51.847
2024-07-30 07:40:00,BATCH_0005,73.428,1.522,6.689,48.66
2024-07-30 07:45:00,BATCH_0005,74.065,1.565,6.853,49.499
2024-07-30 07:50:00,BATCH_0005,74.793,1.575,6.731,52.136
2024-07-30 07:55:00,BATCH_0005,74.377,1.567,6.864,51.791
2024-07-30 08:00:00,BATCH_0005,71.912,1.526,6.677,50.652
2024-07-30 08:05:00,BATCH_0005,73.697,1.48,6.704,49.834
2024-07-30 08:10:00,BATCH_0005,73.352,1.503,6.761,51.173
2024-07-30 08:15:00,BATCH_0005,73.372,1.573,6.754,51.58
2024-02-26 00:00:00,BATCH_0006,73.88,1.712,6.915,47.698
2024-02-26 00:05:00,BATCH_0006,74.631,1.757,6.868,49.038
2024-02-26 00:10:00,BATCH_0006,76.254,1.752,6.899,48.51
2024-02-26 00:15:00,BATCH_0006,73.929,1.749,6.87,47.821
2024-02-26 00:20:00,BATCH_0006,74.475,1.808,6.971,48.215
2024-02-26 00:25:00,BATCH_0006,73.488,1.794,6.823,50.449
2024-02-26 00:30:00,BATCH_0006,73.993,1.775,6.878,48.766
2024-02-26 00:35:00,BATCH_0006,75.503,1.808,6.964,48.716
2024-02-26 00:40:00,BATCH_0006,75.43,1.751,6.945,47.759
2024-02-26 00:45:00,BATCH_0006,75.58,1.819,6.85,49.971
2024-02-26 00:50:00,BATCH_0006,74.381,1.843,6.866,47.724
2024-02-26 00:55:00,BATCH_0006,74.647,1.776,6.825,48.456
2024-02-26 01:00:00,BATCH_0006,74.714,1.652,6.872,49.066
2024-02-26 01:05:00,BATCH_0006,75.552,1.713,6.796,48.428
2024-02-26 01:10:00,BATCH_0006,73.821,1.715,6.826,47.745
2024-02-26 01:15:00,BATCH_0006,73.579,1.723,6.841,46.438
2024-02-26 01:20:00,BATCH_0006,73.219,1.778,6.922,49.056
2024-02-26 01:25:00,BATCH_0006,75.369,1.684,6.776,48.189
2024-02-26 01:30:00,BATCH_0006,75.06,1.806,6.78,49.539
2024-02-26 01:35:00,BATCH_0006,74.326,1.813,6.816,46.324
2024-02-26 01:40:00,BATCH_0006,75.068,1.798,6.784,47.375
2024-02-26 01:45:00,BATCH_0006,74.94,1.785,6.872,47.547
2024-02-26 01:50:00,BATCH_0006,75.53,1.769,6.728,48.305
2024-02-26 01:55:00,BATCH_0006,74.875,1.789,6.825,45.832
2024-02-26 02:00:00,BATCH_0006,73.871,1.747,6.814,48.911
2024-02-26 02:05:00,BATCH_0006,74.124,1.843,6.835,49.636
2024-02-26 02:10:00,BATCH_0006,74.563,1.788,6.813,46.556
2024-02-26 02:15:00,BATCH_0006,74.332,1.859,6.824,47.436
2024-02-26 02:20:00,BATCH_0006,74.254,1.863,6.886,49.634
2024-02-26 02:25:00,BATCH_0006,72.807,1.733,6.807,49.54
2024-02-26 02:30:00,BATCH_0006,74.919,1.827,6.753,49.509
2024-02-26 02:35:00,BATCH_0006,74.918,1.728,6.837,47.104
2024-02-26 02:40:00,BATCH_0006,74.314,1.797,6.917,47.049
2024-02-26 02:45:00,BATCH_0006,74.016,1.719,6.885,46.286
2024-02-26 02:50:00,BATCH_0006,74.533,1.713,6.849,49.564
2024-02-26 02:55:00,BATCH_0006,73.982,1.785,6.802,48.042
2024-02-26 03:00:00,BATCH_0006,73.145,1.81,6.826,47.926
2024-02-26 03:05:00,BATCH_0006,74.446,1.676,6.812,48.339
2024-02-26 03:10:00,BATCH_0006,74.263,1.883,6.91,48.344
2024-02-26 03:15:00,BATCH_0006,73.573,1.75,6.88,48.268
2024-02-26 03:20:00,BATCH_0006,75.412,1.778,6.853,50.126
2024-02-26 03:25:00,BATCH_0006,73.514,1.861,6.885,52.059
2024-02-26 03:30:00,BATCH_0006,73.83,1.856,6.853,47.954
2024-02-26 03:35:00,BATCH_0006,74.635,1.781,6.808,48.019
2024-02-26 03:40:00,BATCH_0006,74.637,1.753,6.874,47.821
2024-02-26 03:45:00,BATCH_0006,74.758,1.791,6.869,46.558
2024-02-26 03:50:00,BATCH_0006,75.269,1.731,6.837,47.401
2024-02-26 03:55:00,BATCH_0006,74.448,1.769,6.879,48.229
2024-02-26 04:00:00,BATCH_0006,74.078,1.685,6.891,48.798
2024-02-26 04:05:00,BATCH_0006,75.131,1.765,6.865,47.392
2024-02-26 04:10:00,BATCH_0006,73.795,1.76,6.893,47.847
2024-02-26 04:15:00,BATCH_0006,74.348,1.786,6.848,49.394
2024-02-26 04:20:00,BATCH_0006,73.793,1.779,6.87,46.206
2024-02-26 04:25:00,BATCH_0006,74.604,1.841,6.829,46.874
2024-02-26 04:30:00,BATCH_0006,74.765,1.783,6.923,48.702
2024-02-26 04:35:00,BATCH_0006,73.636,1.725,6.89,48.605
2024-02-26 04:40:00,BATCH_0006,74.344,1.783,6.869,48.624
2024-02-26 04:45:00,BATCH_0006,73.187,1.835,6.911,50.349
2024-02-26 04:50:00,BATCH_0006,75.665,1.845,6.832,48.538
2024-02-26 04:55:00,BATCH_0006,75.325,1.684,6.836,46.13
2024-02-26 05:00:00,BATCH_0006,74.615,1.838,6.848,47.493
2024-02-26 05:05:00,BATCH_0006,74.618,1.795,6.871,46.719
2024-02-26 05:10:00,BATCH_0006,74.586,1.784,6.894,48.086
2024-02-26 05:15:00,BATCH_0006,75.97,1.778,6.823,46.973
2024-02-26 05:20:00,BATCH_0006,73.98,1.734,6.839,50.201
2024-02-26 05:25:00,BATCH_0006,73.224,1.705,6.835,46.541
2024-02-26 05:30:00,BATCH_0006,73.605,1.791,6.844,48.703
2024-02-26 05:35:00,BATCH_0006,74.864,1.842,6.866,49.622
2024-02-26 05:40:00,BATCH_0006,74.477,1.794,6.866,48.518
2024-02-26 05:45:00,BATCH_0006,74.556,1.865,6.882,47.64
2024-02-26 05:50:00,BATCH_0006,76.266,1.756,6.846,47.18
2024-02-26 05:55:00,BATCH_0006,74.965,1.859,6.772,47.844
2024-02-26 06:00:00,BATCH_0006,75.284,1.721,6.875,46.615
2024-02-26 06:05:00,BATCH_0006,74.717,1.778,7.013,49.07
2024-02-26 06:10:00,BATCH_0006,72.653,1.771,6.888,47.681
2024-02-26 06:15:00,BATCH_0006,74.026,1.754,6.874,46.67
2024-02-26 06:20:00,BATCH_0006,73.942,1.826,6.822,47.52
2024-02-26 06:25:00,BATCH_0006,73.29,1.807,6.868,49.343
2024-02-26 06:30:00,BATCH_0006,74.301,1.79,6.862,46.467
2024-02-26 06:35:00,BATCH_0006,76.274,1.823,6.851,47.907
2024-02-26 06:40:00,BATCH_0006,75.45,1.779,6.892,47.483
2024-02-26 06:45:00,BATCH_0006,73.691,1.766,6.847,48.685
2024-02-26 06:50:00,BATCH_0006,75.565,1.83,6.913,47.297
2024-02-26 06:55:00,BATCH_0006,74.155,1.823,6.907,49.067
2024-02-26 07:00:00,BATCH_0006,73.941,1.722,6.858,47.106
2024-02-26 07:05:00,BATCH_0006,74.76,1.837,6.856,46.609
2024-02-26 07:10:00,BATCH_0006,73.984,1.818,6.87,48.841
2024-02-26 07:15:00,BATCH_0006,75.806,1.792,6.863,49.205
2024-02-26 07:20:00,BATCH_0006,73.453,1.752,6.81,48.962
2024-02-26 07:25:00,BATCH_0006,73.656,1.803,6.836,47.749
2024-02-26 07:30:00,BATCH_0006,75.121,1.708,6.822,51.692
2024-02-26 07:35:00,BATCH_0006,75.871,1.684,6.821,48.252
2024-02-26 07:40:00,BATCH_0006,73.262,1.875,6.848,47.953
2024-02-26 07:45:00,BATCH_0006,74.696,1.793,6.804,49.755
2024-02-26 07:50:00,BATCH_0006,74.521,1.84,6.818,46.021
2024-02-26 07:55:00,BATCH_0006,75.541,1.811,6.905,49.652
2024-02-26 08:00:00,BATCH_0006,74.406,1.756,6.842,48.838
2024-02-26 08:05:00,BATCH_0006,74.613,1.683,6.841,49.873
2024-02-26 08:10:00,BATCH_0006,74.39,1.886,6.799,48.595
2024-02-26 08:15:00,BATCH_0006,73.603,1.732,6.804,50.828
2024-07-28 00:00:00,BATCH_0007,74.715,1.466,6.762,38.665
2024-07-28 00:05:00,BATCH_0007,74.797,1.34,6.755,38.018
2024-07-28 00:10:00,BATCH_0007,73.473,1.435,6.796,40.596
2024-07-28 00:15:00,BATCH_0007,73.599,1.441,6.756,36.827
2024-07-28 00:20:00,BATCH_0007,74.966,1.463,6.827,37.308
2024-07-28 00:25:00,BATCH_0007,74.563,1.46,6.847,39.642
2024-07-28 00:30:00,BATCH_0007,75.268,1.483,6.805,39.486
2024-07-28 00:35:00,BATCH_0007,75.295,1.449,6.86,39.937
2024-07-28 00:40:00,BATCH_0007,73.99,1.364,6.801,37.471
2024-07-28 00:45:00,BATCH_0007,74.562,1.429,6.865,39.494
2024-07-28 00:50:00,BATCH_0007,75.278,1.405,6.876,39.96
2024-07-28 00:55:00,BATCH_0007,74.838,1.339,6.859,41.016
2024-07-28 01:00:00,BATCH_0007,74.505,1.431,6.774,36.93
2024-07-28 01:05:00,BATCH_0007,74.046,1.513,6.854,37.961
2024-07-28 01:10:00,BATCH_0007,74.033,1.536,6.749,38.029
2024-07-28 01:15:00,BATCH_0007,74.152,1.362,6.773,38.261
2024-07-28 01:20:00,BATCH_0007,73.774,1.496,6.741,38.718
2024-07-28 01:25:00,BATCH_0007,73.794,1.419,6.754,38.979
2024-07-28 01:30:00,BATCH_0007,74.753,1.5,6.77,40.829
2024-07-28 01:35:00,BATCH_0007,73.85,1.418,6.888,42.371
2024-07-28 01:40:00,BATCH_0007,75.844,1.419,6.825,39.707
2024-07-28 01:45:00,BATCH_0007,74.772,1.379,6.811,38.281
2024-07-28 01:50:00,BATCH_0007,73.721,1.414,6.815,40.09
2024-07-28 01:55:00,BATCH_0007,74.293,1.426,6.84,38.973
2024-07-28 02:00:00,BATCH_0007,74.801,1.434,6.81,37.593
2024-07-28 02:05:00,BATCH_0007,74.594,1.501,6.808,37.887
2024-07-28 02:10:00,BATCH_0007,75.677,1.466,6.838,39.777
2024-07-28 02:15:00,BATCH_0007,73.595,1.462,6.869,38.312
2024-07-28 02:20:00,BATCH_0007,72.953,1.448,6.801,37.031
2024-07-28 02:25:00,BATCH_0007,74.98,1.456,6.726,41.155
2024-07-28 02:30:00,BATCH_0007,75.097,1.335,6.841,39.836
2024-07-28 02:35:00,BATCH_0007,75.628,1.399,6.841,38.604
2024-07-28 02:40:00,BATCH_0007,74.051,1.386,6.705,39.536
2024-07-28 02:45:00,BATCH_0007,74.277,1.293,6.803,40.277
2024-07-28 02:50:00,BATCH_0007,73.45,1.394,6.822,35.817
2024-07-28 02:55:00,BATCH_0007,74.069,1.447,6.772,37.33
2024-07-28 03:00:00,BATCH_0007,73.496,1.349,6.768,40.156
2024-07-28 03:05:00,BATCH_0007,76.385,1.432,6.838,37.759
2024-07-28 03:10:00,BATCH_0007,72.822,1.522,6.77,39.75
2024-07-28 03:15:00,BATCH_0007,74.622,1.479,6.847,39.221
2024-07-28 03:20:00,BATCH_0007,74.806,1.49,6.779,40.755
2024-07-28 03:25:00,BATCH_0007,73.929,1.434,6.831,36.933
2024-07-28 03:30:00,BATCH_0007,75.601,1.454,6.965,41.385
2024-07-28 03:35:00,BATCH_0007,74.487,1.519,6.842,39.165
2024-07-28 03:40:00,BATCH_0007,73.168,1.359,6.8,38.293
2024-07-28 03:45:00,BATCH_0007,74.676,1.498,6.843,38.052
2024-07-28 03:50:00,BATCH_0007,75.236,1.384,6.743,39.346
2024-07-28 03:55:00,BATCH_0007,73.844,1.398,6.849,39.677
2024-07-28 04:00:00,BATCH_0007,74.198,1.348,6.763,41.218
2024-07-28 04:05:00,BATCH_0007,75.269,1.501,6.813,38.467
2024-07-28 04:10:00,BATCH_0007,75.22,1.494,6.776,38.032
2024-07-28 04:15:00,BATCH_0007,73.279,1.393,6.833,38.172
2024-07-28 04:20:00,BATCH_0007,75.241,1.528,6.801,38.868
2024-07-28 04:25:00,BATCH_0007,74.935,1.401,6.767,38.147
2024-07-28 04:30:00,BATCH_0007,73.579,1.475,6.775,40.222
2024-07-28 04:35:00,BATCH_0007,74.919,1.429,6.84,37.756
2024-07-28 04:40:00,BATCH_0007,73.871,1.465,6.69,38.905
2024-07-28 04:45:00,BATCH_0007,74.968,1.495,6.876,38.732
2024-07-28 04:50:00,BATCH_0007,75.112,1.39,6.778,40.529
2024-07-28 04:55:00,BATCH_0007,74.464,1.438,6.748,39.395
2024-07-28 05:00:00,BATCH_0007,75.099,1.466,6.739,40.088
2024-07-28 05:05:00,BATCH_0007,73.697,1.428,6.719,38.673
2024-07-28 05:10:00,BATCH_0007,73.693,1.407,6.803,39.881
2024-07-28 05:15:00,BATCH_0007,75.13,1.313,6.834,39.135
2024-07-28 05:20:00,BATCH_0007,74.048,1.386,6.797,39.165
2024-07-28 05:25:00,BATCH_0007,74.798,1.42,6.674,38.294
2024-07-28 05:30:00,BATCH_0007,73.549,1.532,6.803,39.777
2024-07-28 05:35:00,BATCH_0007,75.004,1.445,6.779,38.235
2024-07-28 05:40:00,BATCH_0007,72.879,1.437,6.815,38.831
2024-07-28 05:45:00,BATCH_0007,74.61,1.369,6.785,38.108
2024-07-28 05:50:00,BATCH_0007,75.028,1.432,6.768,38.696
2024-07-28 05:55:00,BATCH_0007,73.664,1.413,6.829,37.289
2024-07-28 06:00:00,BATCH_0007,74.447,1.392,6.733,41.126
2024-07-28 06:05:00,BATCH_0007,75.499,1.4,6.785,36.461
2024-07-28 06:10:00,BATCH_0007,73.222,1.373,6.798,38.75
2024-07-28 06:15:00,BATCH_0007,74.761,1.464,6.814,37.59
2024-07-28 06:20:00,BATCH_0007,74.755,1.462,6.778,36.672
2024-07-28 06:25:00,BATCH_0007,75.443,1.434,6.661,41.372
2024-07-28 06:30:00,BATCH_0007,74.113,1.552,6.819,38.645
2024-07-28 06:35:00,BATCH_0007,74.643,1.394,6.803,41.301
2024-07-28 06:40:00,BATCH_0007,73.777,1.456,6.764,38.686
2024-07-28 06:45:00,BATCH_0007,76.077,1.456,6.837,38.973
2024-07-28 06:50:00,BATCH_0007,76.652,1.382,6.721,40.911
2024-07-28 06:55:00,BATCH_0007,74.19,1.45,6.886,39.396
2024-07-28 07:00:00,BATCH_0007,76.28,1.437,6.764,36.064
2024-07-28 07:05:00,BATCH_0007,74.736,1.318,6.816,40.639
2024-07-28 07:10:00,BATCH_0007,74.482,1.439,6.846,39.691
2024-07-28 07:15:00,BATCH_0007,75.424,1.429,6.687,40.299
2024-07-28 07:20:00,BATCH_0007,74.305,1.386,6.817,39.112
2024-07-28 07:25:00,BATCH_0007,73.896,1.365,6.823,37.868
2024-07-28 07:30:00,BATCH_0007,74.587,1.448,6.848,41.431
2024-07-28 07:35:00,BATCH_0007,74.685,1.408,6.883,40.146
2024-07-28 07:40:00,BATCH_0007,74.63,1.442,6.801,39.083
2024-07-28 07:45:00,BATCH_0007,74.414,1.381,6.8,40.997
2024-07-28 07:50:00,BATCH_0007,73.843,1.416,6.755,40.277
2024-07-28 07:55:00,BATCH_0007,75.159,1.366,6.699,39.927
2024-07-28 08:00:00,BATCH_0007,73.424,1.471,6.768,39.722
2024-07-28 08:05:00,BATCH_0007,74.851,1.403,6.756,39.579
2024-07-28 08:10:00,BATCH_0007,73.942,1.485,6.758,39.308
2024-07-28 08:15:00,BATCH_0007,74.184,1.43,6.765,38.674
2024-12-25 00:00:00,BATCH_0008,69.846,1.506,6.744,39.384
2024-12-25 00:05:00,BATCH_0008,69.467,1.451,6.767,38.04
2024-12-25 00:10:00,BATCH_0008,69.421,1.455,6.709,38.66
2024-12-25 00:15:00,BATCH_0008,70.033,1.423,6.718,41.761
2024-12-25 00:20:00,BATCH_0008,69.757,1.355,6.66,40.868
2024-12-25 00:25:00,BATCH_0008,68.999,1.42,6.698,39.518
2024-12-25 00:30:00,BATCH_0008,70.155,1.35,6.718,38.832
2024-12-25 00:35:00,BATCH_0008,69.104,1.4,6.71,40.688
2024-12-25 00:40:00,BATCH_0008,69.304,1.441,6.762,37.839
2024-12-25 00:45:00,BATCH_0008,69.472,1.413,6.755,39.357
2024-12-25 00:50:00,BATCH_0008,70.71,1.424,6.764,38.93
2024-12-25 00:55:00,BATCH_0008,70.245,1.516,6.768,40.964
2024-12-25 01:00:00,BATCH_0008,69.643,1.465,6.792,39.935
2024-12-25 01:05:00,BATCH_0008,69.817,1.344,6.74,40.319
2024-12-25 01:10:00,BATCH_0008,69.264,1.355,6.746,39.917
2024-12-25 01:15:00,BATCH_0008,68.799,1.421,6.756,41.226
2024-12-25 01:20:00,BATCH_0008,69.495,1.523,6.744,38.198
2024-12-25 01:25:00,BATCH_0008,69.612,1.363,6.733,40.203
2024-12-25 01:30:00,BATCH_0008,70.091,1.362,6.679,40.144
2024-12-25 01:35:00,BATCH_0008,70.392,1.394,6.614,38.251
2024-12-25 01:40:00,BATCH_0008,70.666,1.382,6.724,40.305
2024-12-25 01:45:00,BATCH_0008,69.631,1.489,6.723,38.608
2024-12-25 01:50:00,BATCH_0008,70.822,1.421,6.687,40.207
2024-12-25 01:55:00,BATCH_0008,69.641,1.361,6.746,39.451
2024-12-25 02:00:00,BATCH_0008,68.527,1.366,6.835,39.738
2024-12-25 02:05:00,BATCH_0008,70.954,1.434,6.803,40.308
2024-12-25 02:10:00,BATCH_0008,69.119,1.449,6.694,40.756
2024-12-25 02:15:00,BATCH_0008,70.051,1.42,6.719,40.599
2024-12-25 02:20:00,BATCH_0008,69.75,1.323,6.656,38.117
2024-12-25 02:25:00,BATCH_0008,70.504,1.462,6.757,40.018
2024-12-25 02:30:00,BATCH_0008,71.033,1.436,6.773,39.628
2024-12-25 02:35:00,BATCH_0008,69.508,1.405,6.844,38.337
2024-12-25 02:40:00,BATCH_0008,70.128,1.343,6.711,40.569
2024-12-25 02:45:00,BATCH_0008,68.429,1.464,6.844,40.079
2024-12-25 02:50:00,BATCH_0008,70.886,1.431,6.777,40.185
2024-12-25 02:55:00,BATCH_0008,69.468,1.389,6.8,39.59
2024-12-25 03:00:00,BATCH_0008,69.763,1.411,6.757,38.218
2024-12-25 03:05:00,BATCH_0008,69.731,1.434,6.677,39.892
2024-12-25 03:10:00,BATCH_0008,69.158,1.434,6.849,39.496
2024-12-25 03:15:00,BATCH_0008,69.014,1.431,6.765,38.516
2024-12-25 03:20:00,BATCH_0008,68.502,1.372,6.739,39.094
2024-12-25 03:25:00,BATCH_0008,70.738,1.445,6.746,37.547
2024-12-25 03:30:00,BATCH_0008,70.381,1.518,6.784,38.851
2024-12-25 03:35:00,BATCH_0008,69.767,1.442,6.811,38.794
2024-12-25 03:40:00,BATCH_0008,69.504,1.417,6.735,40.591
2024-12-25 03:45:00,BATCH_0008,70.086,1.349,6.708,38.887
2024-12-25 03:50:00,BATCH_0008,68.105,1.465,6.748,38.992
2024-12-25 03:55:00,BATCH_0008,70.599,1.434,6.677,40.372
2024-12-25 04:00:00,BATCH_0008,70.975,1.412,6.738,39.77
2024-12-25 04:05:00,BATCH_0008,68.902,1.426,6.697,39.633
2024-12-25 04:10:00,BATCH_0008,70.009,1.445,6.77,38.527
2024-12-25 04:15:00,BATCH_0008,70.027,1.467,6.684,41.735
2024-12-25 04:20:00,BATCH_0008,69.099,1.5,6.693,39.573
