Product_Name,Manufacturing_Site,Manufacturing_Line,Batch_Start_Time,Reaction_Time,Reactor_Temp,Pressure,pH,Agitation_Speed,Yield,Batch_Status,Batch_End_Time,Sample_ID,Instrument_Type,Retention_Time,Impurity_A,Impurity_B,Total_Impurity,Purity,Test_Date,temp_mean,temp_max,pressure_mean,pressure_max,ph_mean,ph_std,oxygen_mean,temp_pressure_ratio,reaction_intensity,impurity_ratio
AtorvaCap,Plant_B,Line_3,2024-11-18,6.21,68.29,1.79,7.03,256.0,92.64,Pass,2024-11-18 06:12:36.000000000,SMP_00311,UPLC,4.993,0.2529,0.1561,0.409,95.91,2024-11-20,78.71430000000001,81.072,1.3814,1.538,7.063289999999999,0.048814903958574296,47.107020000000006,24.476702508960575,424.08090000000004,0.004220410690331235
AtorvaCap,Plant_B,Line_2,2024-02-25,8.09,72.1,1.14,6.48,197.0,82.67,Fail,2024-02-25 08:05:24.000000000,SMP_00312,UPLC,4.99,0.1066,0.1017,0.2083,97.917,2024-07-16,76.18012,78.11,1.43436,1.565,6.75601,0.04434950604988381,35.33542,33.69158878504673,583.289,0.002105805877655004
MetforminXR,Plant_A,Line_1,2024-02-09,5.58,79.27,1.45,6.93,219.0,82.49,Fail,2024-02-09 05:34:47.999999999,SMP_00313,HPLC,4.747,0.0395,0.1066,0.1461,98.539,2024-06-07,74.30506,75.61,1.4618600000000002,1.584,6.85364,0.04938623699008063,51.381,32.35510204081632,442.3266,0.0014677664031183758
AtorvaCap,Plant_A,Line_3,2024-12-19,7.17,75.66,1.42,6.68,218.0,94.5,Pass,2024-12-19 07:10:12.000000000,SMP_00314,HPLC,5.375,0.3584,0.0533,0.4117,95.883,2024-03-20,74.58499,76.54,1.39799,1.527,6.85101,0.05145135880841553,42.343689999999995,31.264462809917354,542.4821999999999,0.0042494555288337486
MetforminXR,Plant_B,Line_2,2024-02-09,9.22,81.65,1.57,6.9,215.0,97.2,Pass,2024-02-09 09:13:12.000000000,SMP_00315,UPLC,5.312,0.1516,0.1892,0.3408,96.592,2024-01-31,75.82995,77.644,1.3950900000000002,1.526,6.73905,0.04513691293266413,42.493649999999995,31.7704280155642,752.8130000000001,0.00349208951553406
MetforminXR,Plant_A,Line_1,2024-12-12,8.67,75.98,1.44,6.51,221.0,88.86,Pass,2024-12-12 08:40:12.000000000,SMP_00316,HPLC,5.345,0.1166,0.3059,0.4225,95.775,2024-04-21,77.17206,78.972,1.68719,1.778,6.824529999999999,0.05329704352480395,33.25634,31.139344262295083,658.7466000000001,0.004365796951692069
MetforminXR,Plant_A,Line_2,2024-08-24,7.2,79.96,1.48,7.48,243.0,100.4,Pass,2024-08-24 07:12:00.000000000,SMP_00317,HPLC,4.963,0.1688,0.2247,0.3935,96.065,2024-02-15,77.19747000000001,79.312,1.5788900000000001,1.72,6.84223,0.05140664874657301,42.59109,32.24193548387097,575.712,0.004053984443414207
MetforminXR,Plant_B,Line_3,2024-10-15,10.53,74.68,1.69,7.17,200.0,98.65,Pass,2024-10-15 10:31:48.000000000,SMP_00318,HPLC,4.879,0.1643,0.1715,0.3358,96.642,2024-12-18,75.43037,77.611,1.4740199999999999,1.59,6.626079999999999,0.0434654582468201,43.41262,27.76208178438662,786.3804,0.003439093832572049
MetforminXR,Plant_B,Line_1,2024-09-18,10.84,72.05,1.17,6.81,174.0,92.84,Pass,2024-09-18 10:50:24.000000000,SMP_00319,HPLC,4.936,0.2358,0.1768,0.4126,95.874,2024-07-23,72.35588,74.916,1.63129,1.715,6.94992,0.05548239870135899,50.0032,33.20276497695853,781.0219999999999,0.004259140739517312
AmoxiTab,Plant_A,Line_2,2024-08-03,8.04,82.4,1.72,7.49,271.0,94.16,Pass,2024-08-03 08:02:24.000000000,SMP_00320,UPLC,5.015,0.1407,0.0638,0.2045,97.955,2024-02-21,77.56334,79.088,1.32382,1.42,6.69134,0.050113451086489604,36.75468,30.29411764705883,662.496,0.0020665959274417662
AtorvaCap,Plant_B,Line_1,2024-05-26,4.3,71.45,1.84,6.83,253.0,95.58,Pass,2024-05-26 04:18:00.000000000,SMP_00321,HPLC,5.511,0.2998,0.1461,0.4459,95.541,2024-05-17,76.77416,78.443,1.40146,1.514,6.630170000000001,0.053514853031186554,36.95892,25.158450704225356,307.235,0.0046187630126060435
MetforminXR,Plant_A,Line_2,2024-12-01,9.33,76.72,1.99,7.24,187.0,99.56,Pass,2024-12-01 09:19:48.000000000,SMP_00322,UPLC,5.4,0.3146,0.0659,0.3805,96.195,2024-03-14,74.89969,76.68,1.4179300000000001,1.549,6.7839599999999995,0.04892334139583421,34.54101,25.65886287625418,715.7976,0.003914810432635424
AtorvaCap,Plant_A,Line_3,2024-06-16,4.56,78.84,0.86,6.82,224.0,94.73,Pass,2024-06-16 04:33:36.000000000,SMP_00323,HPLC,5.108,0.1225,0.1908,0.3133,96.867,2024-02-10,73.82046,75.851,1.45626,1.59,6.78875,0.047565876700241955,38.64985,42.38709677419355,359.5104,0.003201283374375428
AtorvaCap,Plant_A,Line_3,2024-04-01,10.21,79.21,1.45,6.96,250.0,92.75,Pass,2024-04-01 10:12:36.000000000,SMP_00324,HPLC,5.26,0.1882,0.1592,0.3474,96.526,2024-03-17,77.16067,78.996,1.57629,1.696,6.56135,0.04949653084466179,35.43109,32.33061224489796,808.7341,0.00356212702253758
MetforminXR,Plant_B,Line_1,2024-12-18,9.63,69.17,0.91,6.77,242.0,94.69,Pass,2024-12-18 09:37:48.000000000,SMP_00325,UPLC,5.064,0.1977,0.1105,0.3082,96.918,2024-07-05,74.35962,76.546,1.63484,1.764,6.75274,0.04829175222885721,39.72651,36.21465968586387,666.1071000000001,0.00314753160808023
AmoxiTab,Plant_B,Line_2,2024-02-28,10.66,80.26,0.77,6.84,234.0,94.15,Pass,2024-02-28 10:39:36.000000000,SMP_00326,HPLC,5.273,0.2335,0.189,0.4225,95.775,2024-02-21,73.63189,76.086,1.56564,1.69,6.83183,0.055677653606371585,40.27023,45.344632768361585,855.5716000000001,0.004365796951692069
MetforminXR,Plant_B,Line_1,2024-02-28,8.39,70.11,1.54,6.87,215.0,95.7,Pass,2024-02-28 08:23:24.000000000,SMP_00327,UPLC,4.972,0.3583,0.1883,0.5466,94.534,2024-03-27,75.66542,77.246,1.4757,1.597,6.86662,0.0490264369004267,39.00672,27.602362204724407,588.2229,0.005721523227332677
AmoxiTab,Plant_B,Line_1,2024-10-30,7.46,79.05,1.38,6.53,272.0,85.72,Pass,2024-10-30 07:27:36.000000000,SMP_00328,HPLC,5.35,0.364,0.3015,0.6655,93.345,2024-04-18,73.87132,75.885,1.53474,1.693,6.690360000000001,0.05449984153438182,46.70268,33.214285714285715,589.713,0.007053897927818114
AtorvaCap,Plant_B,Line_2,2024-06-17,7.32,77.68,1.59,6.64,227.0,93.26,Pass,2024-06-17 07:19:12.000000000,SMP_00329,HPLC,5.03,0.4999,0.2349,0.7348,92.652,2024-08-12,73.87795,75.581,1.5048,1.619,6.8483,0.045170049073842214,45.30604,29.992277992277998,568.6176,0.007846068423525391
AmoxiTab,Plant_A,Line_2,2024-09-25,7.18,79.09,1.65,6.71,205.0,93.84,Pass,2024-09-25 07:10:48.000000000,SMP_00330,HPLC,5.361,0.0231,0.1974,0.2205,97.795,2024-09-04,75.32249,77.58,1.38745,1.522,6.8887,0.05136313578016558,38.99134,29.845283018867928,567.8662,0.0022318943266359634
AmoxiTab,Plant_A,Line_2,2024-12-28,9.47,68.97,1.87,6.89,246.0,91.71,Pass,2024-12-28 09:28:12.000000000,SMP_00331,HPLC,5.115,0.1576,0.1042,0.2618,97.382,2024-03-09,73.26772,74.938,1.55506,1.689,6.94621,0.04874532767042368,35.22811,24.031358885017422,653.1459,0.00266105588420646
AmoxiTab,Plant_A,Line_3,2024-02-14,9.07,77.94,1.52,6.79,223.0,95.14,Pass,2024-02-14 09:04:12.000000000,SMP_00332,HPLC,5.042,0.4314,0.0941,0.5255,94.745,2024-04-29,76.43549,78.416,1.6436000000000002,1.763,6.93548,0.051046914448842864,40.05207,30.928571428571427,706.9158,0.0054885372604313535
AtorvaCap,Plant_A,Line_1,2024-12-10,8.18,80.43,2.38,7.27,230.0,99.68,Pass,2024-12-10 08:10:48.000000000,SMP_00333,UPLC,5.523,0.0699,0.2279,0.2978,97.022,2024-03-07,68.47829,70.285,1.55518,1.688,6.92403,0.059138333805176906,37.09269,23.795857988165682,657.9174,0.003038093489216706
AtorvaCap,Plant_B,Line_1,2024-06-29,6.92,75.97,1.59,7.14,226.0,92.55,Pass,2024-06-29 06:55:12.000000000,SMP_00334,UPLC,5.235,0.4291,0.164,0.5931,94.069,2024-03-01,74.34145000000001,76.374,1.4482400000000002,1.587,6.76513,0.04962112107324523,47.80853,29.332046332046332,525.7124,0.00623862668167331
AmoxiTab,Plant_A,Line_3,2024-06-18,11.94,70.91,2.05,6.72,235.0,94.77,Pass,2024-06-18 11:56:24.000000000,SMP_00335,HPLC,5.136,0.2647,0.1999,0.4646,95.354,2024-11-22,73.13246,74.588,1.5182,1.648,6.879059999999999,0.05552610087866675,38.88561,23.249180327868853,846.6654,0.004821802935010482
AmoxiTab,Plant_B,Line_2,2024-12-21,9.37,79.6,0.8,7.35,191.0,98.43,Pass,2024-12-21 09:22:12.000000000,SMP_00336,HPLC,5.352,0.2684,0.2582,0.5266,94.734,2024-07-09,76.70794,78.487,1.55362,1.693,6.90752,0.04850189624534205,40.89125,44.22222222222222,745.8519999999999,0.005500658073411745
MetforminXR,Plant_A,Line_3,2024-07-09,5.6,75.57,1.9,7.55,176.0,92.65,Pass,2024-07-09 05:36:00.000000000,SMP_00337,UPLC,4.932,0.122,0.0589,0.1809,98.191,2024-07-07,76.09404,78.107,1.5356800000000002,1.672,6.88016,0.047742939612347816,33.189789999999995,26.05862068965517,423.19199999999995,0.001823754171245375
AmoxiTab,Plant_B,Line_3,2024-06-03,7.23,66.63,1.45,5.98,263.0,88.45,Pass,2024-06-03 07:13:48.000000000,SMP_00338,UPLC,5.421,0.2049,0.2918,0.4967,95.033,2024-05-30,76.30176,78.386,1.50721,1.638,6.78878,0.050300225916716644,46.82988,27.195918367346934,481.7349,0.005172180396322098
MetforminXR,Plant_B,Line_3,2024-07-06,9.4,70.52,0.92,7.17,227.0,94.46,Pass,2024-07-06 09:24:00.000000000,SMP_00339,HPLC,5.172,0.4247,0.2576,0.6823,93.177,2024-10-12,75.59546,77.916,1.35864,1.524,6.7841700000000005,0.04206777960396863,35.97582,36.729166666666664,662.888,0.007244868704673115
AmoxiTab,Plant_A,Line_1,2024-01-07,6.8,72.37,1.63,6.52,243.0,83.19,Fail,2024-01-07 06:48:00.000000000,SMP_00340,HPLC,5.32,0.2452,0.0156,0.2608,97.392,2024-04-05,76.6267,79.219,1.5254599999999998,1.661,6.90298,0.0466255186555495,40.299679999999995,27.517110266159698,492.11600000000004,0.002650622001788763
MetforminXR,Plant_A,Line_3,2024-05-12,8.53,82.53,1.41,7.12,167.0,82.81,Fail,2024-05-12 08:31:48.000000000,SMP_00341,UPLC,4.89,0.2056,0.3682,0.5738,94.262,2024-11-07,74.41548,76.343,1.53733,1.677,6.80256,0.046806785314900144,43.7539,34.244813278008294,703.9808999999999,0.006023388129579475
AtorvaCap,Plant_A,Line_1,2024-08-22,9.43,81.65,1.67,7.3,252.0,93.33,Pass,2024-08-22 09:25:48.000000000,SMP_00342,HPLC,5.124,0.2906,0.2057,0.4963,95.037,2024-11-04,73.44685,75.759,1.6008799999999999,1.725,6.7998199999999995,0.051506473065788386,40.33539,30.58052434456929,769.9595,0.00516779991045118
AmoxiTab,Plant_A,Line_1,2024-02-14,2.92,81.63,1.8,6.45,204.0,82.62,Fail,2024-02-14 02:55:12.000000000,SMP_00343,UPLC,5.201,0.2308,0.1417,0.3725,96.275,2024-09-19,77.8606,79.707,1.62025,1.722,6.887910000000001,0.05024889465591685,36.58319,29.15357142857143,238.35959999999997,0.00382934978154716
AmoxiTab,Plant_B,Line_1,2024-11-09,7.84,76.16,1.05,6.06,196.0,86.74,Pass,2024-11-09 07:50:24.000000000,SMP_00344,HPLC,5.406,0.2845,0.2215,0.506,94.94,2024-04-06,74.23598,75.904,1.57571,1.689,6.72421,0.04871319797103911,42.3956,37.15121951219513,597.0944,0.005274129664373567
AmoxiTab,Plant_A,Line_2,2024-09-05,7.9,79.57,1.8,7.13,218.0,90.48,Pass,2024-09-05 07:54:00.000000000,SMP_00345,UPLC,5.336,0.165,0.1018,0.2668,97.332,2024-04-22,76.0583,78.147,1.3798,1.488,6.82378,0.051037831086559786,37.32483,28.41785714285714,628.603,0.0027132571289102225
AmoxiTab,Plant_A,Line_1,2024-01-31,7.38,69.3,1.5,6.85,191.0,89.11,Pass,2024-01-31 07:22:48.000000000,SMP_00346,UPLC,5.122,0.2423,0.2237,0.466,95.34,2024-05-04,77.10803,78.561,1.4405000000000001,1.528,6.81913,0.045876350061327856,36.727489999999996,27.72,511.43399999999997,0.004837035499273406
MetforminXR,Plant_B,Line_1,2024-01-23,8.45,75.03,1.91,6.13,220.0,91.41,Pass,2024-01-23 08:27:00.000000000,SMP_00347,HPLC,5.264,0.1859,0.1165,0.3024,96.976,2024-05-11,72.10520000000001,74.095,1.44934,1.605,6.795979999999999,0.05279424134497929,43.16325,25.783505154639176,634.0034999999999,0.003086470155956561
AmoxiTab,Plant_A,Line_2,2024-06-08,8.99,77.26,1.44,7.81,216.0,96.45,Pass,2024-06-08 08:59:24.000000000,SMP_00348,UPLC,5.451,0.0696,0.3416,0.4112,95.888,2024-04-30,76.16366,77.95,1.4465999999999999,1.574,6.93299,0.04459752563684772,38.82074,31.66393442622951,694.5674,0.00424407563372141
AtorvaCap,Plant_A,Line_1,2024-12-28,8.21,69.63,1.36,7.05,252.0,92.95,Pass,2024-12-28 08:12:36.000000000,SMP_00349,HPLC,5.16,0.2982,0.1848,0.483,95.17,2024-07-15,73.80306999999999,75.601,1.71864,1.859,6.84322,0.054482427896478204,52.02884,29.504237288135588,571.6623000000001,0.005022356244150983
AtorvaCap,Plant_A,Line_3,2024-06-06,7.44,76.05,1.51,7.07,265.0,88.64,Pass,2024-06-06 07:26:24.000000000,SMP_00350,HPLC,5.138,0.1266,0.232,0.3586,96.414,2024-10-20,73.15045,75.314,1.42197,1.556,6.75775,0.047102376143713105,40.25398,30.298804780876495,565.812,0.00368119572135422
AmoxiTab,Plant_A,Line_3,2024-02-08,8.95,83.43,1.53,7.35,264.0,97.42,Pass,2024-02-08 08:57:00.000000000,SMP_00351,HPLC,4.822,0.2335,0.1171,0.3506,96.494,2024-05-01,73.37125,75.638,1.5879699999999999,1.732,7.02784,0.05158355387430216,44.29627000000001,32.976284584980235,746.6985,0.0035961187355119293
AtorvaCap,Plant_A,Line_1,2024-03-22,8.07,77.79,1.3,6.57,152.0,86.28,Pass,2024-03-22 08:04:12.000000000,SMP_00352,HPLC,5.144,0.3426,0.2453,0.5879,94.121,2024-10-08,74.02323,76.456,1.47976,1.655,6.67059,0.04520907547219394,39.703829999999996,33.821739130434786,627.7653,0.00618054898497703
AmoxiTab,Plant_B,Line_2,2024-12-21,7.65,79.59,1.35,6.85,192.0,92.89,Pass,2024-12-21 07:39:00.000000000,SMP_00353,UPLC,4.852,0.1002,0.179,0.2792,97.208,2024-09-16,74.63553,76.485,1.42249,1.531,6.62641,0.04535963920366731,33.71538,33.86808510638298,608.8635,0.002842945584881069
AmoxiTab,Plant_A,Line_3,2024-09-14,6.03,62.74,1.13,6.27,152.0,85.84,Pass,2024-09-14 06:01:48.000000000,SMP_00354,HPLC,5.177,0.3105,0.0671,0.3776,96.224,2024-02-08,75.17845,76.919,1.33511,1.444,6.76737,0.044932869119083944,40.45709,29.455399061032868,378.3222,0.003883814695959845
AtorvaCap,Plant_A,Line_2,2024-07-24,5.66,82.79,1.37,6.56,184.0,93.01,Pass,2024-07-24 05:39:36.000000000,SMP_00355,HPLC,5.398,0.22,0.1609,0.3809,96.191,2024-02-23,74.21283,76.117,1.61297,1.719,6.76832,0.04815439814395,39.96995,34.9324894514768,468.5914,0.003919087158275972
AmoxiTab,Plant_A,Line_2,2024-03-17,6.0,74.07,1.7,6.95,201.0,90.73,Pass,2024-03-17 06:00:00.000000000,SMP_00356,HPLC,4.776,0.1533,0.3345,0.4878,95.122,2024-06-09,77.64993,79.329,1.62095,1.757,6.779349999999999,0.04819622664302943,39.264140000000005,27.43333333333333,444.41999999999996,0.0050748007740163545
AtorvaCap,Plant_A,Line_3,2024-01-12,8.42,71.16,1.46,6.13,232.0,96.33,Pass,2024-01-12 08:25:12.000000000,SMP_00357,HPLC,5.447,0.4523,0.2487,0.701,92.99,2024-10-15,74.06282,76.203,1.58952,1.72,6.71693,0.04824982440958267,43.195190000000004,28.926829268292682,599.1672,0.007458240238323225
MetforminXR,Plant_A,Line_2,2024-10-21,7.88,74.13,1.8,6.55,204.0,94.88,Pass,2024-10-21 07:52:48.000000000,SMP_00358,UPLC,5.134,0.2499,0.1497,0.3996,96.004,2024-07-18,73.02976,74.869,1.4968700000000001,1.625,6.75239,0.04968728370132685,34.98281,26.475,584.1443999999999,0.004119417755968826
AmoxiTab,Plant_B,Line_3,2024-08-11,5.78,67.57,1.44,6.43,205.0,89.65,Pass,2024-08-11 05:46:48.000000000,SMP_00359,HPLC,5.195,0.1932,0.0305,0.2237,97.763,2024-10-02,73.02143,74.877,1.36571,1.499,7.058529999999999,0.052806575768974545,36.65846,27.69262295081967,390.5546,0.0022650182760750484
MetforminXR,Plant_A,Line_2,2024-01-13,8.97,80.24,1.07,6.86,225.0,88.88,Pass,2024-01-13 08:58:12.000000000,SMP_00360,UPLC,5.1,0.172,0.1134,0.2854,97.146,2024-01-16,75.00353,77.02,1.3681,1.499,6.81588,0.05533867809163222,45.75732,38.763285024154584,719.7528,0.002907912701485542
AtorvaCap,Plant_B,Line_3,2024-02-15,10.06,73.32,1.68,7.03,169.0,90.74,Pass,2024-02-15 10:03:36.000000000,SMP_00361,UPLC,4.857,0.3381,0.0675,0.4056,95.944,2024-06-21,74.28703999999999,76.313,1.71766,1.826,6.77492,0.0481642140510102,31.114369999999997,27.35820895522388,737.5992,0.004183858722561479
MetforminXR,Plant_B,Line_1,2024-06-03,7.1,71.31,1.3,7.1,195.0,99.5,Pass,2024-06-03 07:06:00.000000000,SMP_00362,UPLC,5.043,0.1888,0.0324,0.2212,97.788,2024-09-04,73.09255,74.46,1.42197,1.596,6.676710000000001,0.04910580105211301,37.32361,31.00434782608696,506.301,0.0022391383568854516
MetforminXR,Plant_A,Line_3,2024-04-22,5.39,74.16,1.43,7.2,205.0,98.48,Pass,2024-04-22 05:23:24.000000000,SMP_00363,HPLC,5.619,0.3257,0.2428,0.5685,94.315,2024-08-05,76.33216,78.204,1.6627,1.765,6.73908,0.05176182439449433,39.50677,30.51851851851852,399.72239999999994,0.005964433719771285
AtorvaCap,Plant_A,Line_3,2024-08-20,6.94,80.59,1.87,7.35,214.0,88.13,Pass,2024-08-20 06:56:24.000000000,SMP_00364,HPLC,4.981,0.2498,0.185,0.4348,95.652,2024-03-27,73.34823999999999,75.27,1.4443000000000001,1.586,6.708880000000001,0.05132433608676748,47.27022,28.0801393728223,559.2946000000001,0.004498613582750486
MetforminXR,Plant_A,Line_3,2024-01-17,9.28,75.66,1.15,7.04,222.0,95.2,Pass,2024-01-17 09:16:48.000000000,SMP_00365,HPLC,4.882,0.3616,0.3236,0.6852,93.148,2024-03-22,77.88599,79.829,1.49962,1.627,6.8407100000000005,0.0482548568759789,38.3677,35.1906976744186,702.1247999999999,0.007277902876322386
MetforminXR,Plant_A,Line_3,2024-12-25,8.82,67.95,1.55,7.55,265.0,85.07,Pass,2024-12-25 08:49:12.000000000,SMP_00366,HPLC,5.228,0.1457,0.1002,0.2459,97.541,2024-03-02,75.28922,77.357,1.3324600000000002,1.438,6.9382399999999995,0.04965153725228608,46.899899999999995,26.647058823529413,599.3190000000001,0.0024954080027602727
AtorvaCap,Plant_B,Line_2,2024-08-10,6.62,77.32,1.49,6.85,247.0,90.21,Pass,2024-08-10 06:37:12.000000000,SMP_00367,UPLC,5.183,0.1597,0.1798,0.3395,96.605,2024-10-13,72.93161,74.945,1.57368,1.671,6.7035599999999995,0.05513185663626437,35.884029999999996,31.05220883534136,511.85839999999996,0.003478305414681625
MetforminXR,Plant_A,Line_1,2024-12-19,10.28,70.36,1.71,6.73,197.0,88.29,Pass,2024-12-19 10:16:48.000000000,SMP_00368,UPLC,5.135,0.2219,0.0685,0.2904,97.096,2024-02-11,75.68389,77.331,1.31771,1.425,6.9951099999999995,0.045268647031255604,42.884989999999995,25.96309963099631,723.3008,0.002960365356385581
AtorvaCap,Plant_A,Line_3,2024-07-06,10.02,64.22,1.76,7.04,212.0,96.28,Pass,2024-07-06 10:01:12.000000000,SMP_00369,HPLC,5.203,0.2302,0.1324,0.3626,96.374,2024-01-12,77.43899,78.888,1.59814,1.712,6.954980000000001,0.04935093461602061,41.560320000000004,23.268115942028988,643.4843999999999,0.003723786637089983
MetforminXR,Plant_A,Line_2,2024-12-09,6.9,82.48,1.58,6.71,210.0,86.84,Pass,2024-12-09 06:54:00.000000000,SMP_00370,HPLC,5.329,0.2145,0.1622,0.3767,96.233,2024-11-16,74.13778,76.145,1.45655,1.595,6.90375,0.04869060743639641,32.39874,31.968992248062015,569.1120000000001,0.0038741990887867284
AtorvaCap,Plant_A,Line_1,2024-12-30,6.89,77.29,1.39,7.54,205.0,93.72,Pass,2024-12-30 06:53:24.000000000,SMP_00371,HPLC,5.083,0.5131,0.15,0.6631,93.369,2024-08-21,75.45248,77.216,1.35445,1.46,6.705170000000001,0.05354183769575294,37.48868,32.33891213389122,532.5281,0.007026671894372093
AtorvaCap,Plant_A,Line_1,2024-06-11,7.11,74.61,1.64,7.25,228.0,92.0,Pass,2024-06-11 07:06:36.000000000,SMP_00372,HPLC,5.239,0.4563,0.1843,0.6406,93.594,2024-11-24,73.88107,76.153,1.38781,1.51,6.89805,0.051008491073704074,37.88707,28.26136363636364,530.4771000000001,0.006772099710341036
MetforminXR,Plant_A,Line_1,2024-11-21,7.24,73.27,1.9,7.1,164.0,91.3,Pass,2024-11-21 07:14:24.000000000,SMP_00373,HPLC,5.405,0.2799,0.2577,0.5376,94.624,2024-05-10,74.32991,75.992,1.63652,1.805,6.78101,0.05141011475371267,42.107870000000005,25.26551724137931,530.4748,0.0056220195766753115
MetforminXR,Plant_B,Line_1,2024-03-14,9.43,81.99,1.49,6.85,246.0,98.69,Pass,2024-03-14 09:25:48.000000000,SMP_00374,HPLC,5.001,0.2917,0.2493,0.541,94.59,2024-04-24,73.02934,74.894,1.4088999999999998,1.542,6.78244,0.04306286689307274,47.655879999999996,32.92771084337349,773.1656999999999,0.005659587822994037
MetforminXR,Plant_B,Line_3,2024-08-20,8.64,90.44,1.42,6.64,271.0,99.04,Pass,2024-08-20 08:38:24.000000000,SMP_00375,HPLC,4.736,0.2264,0.1185,0.3449,96.551,2024-08-05,73.18018000000001,75.004,1.4435,1.535,6.85103,0.05076932482744215,40.68437,37.37190082644628,781.4016,0.003535586513721028
AmoxiTab,Plant_A,Line_3,2024-08-11,9.32,77.24,1.62,7.08,212.0,91.42,Pass,2024-08-11 09:19:12.000000000,SMP_00376,UPLC,5.334,0.145,0.1776,0.3226,96.774,2024-05-16,74.38417,76.055,1.5700800000000001,1.695,6.866409999999999,0.05283786807802045,44.716989999999996,29.48091603053435,719.8768,0.0032994456604005153
AmoxiTab,Plant_A,Line_2,2024-11-14,9.01,69.85,1.51,6.35,211.0,90.62,Pass,2024-11-14 09:00:36.000000000,SMP_00377,UPLC,5.701,0.2318,0.2435,0.4753,95.247,2024-04-15,77.08089,78.928,1.49779,1.663,6.7332,0.0476292499893233,45.38614,27.828685258964143,629.3485,0.004938335740334763
AmoxiTab,Plant_A,Line_2,2024-02-29,10.57,74.23,1.1,7.41,225.0,85.97,Pass,2024-02-29 10:34:11.999999999,SMP_00378,UPLC,5.199,0.3271,0.2629,0.59,94.1,2024-06-27,74.50845,76.682,1.73088,1.85,6.70944,0.051806617883873245,40.69442,35.34761904761905,784.6111000000001,0.006203995793901157
AtorvaCap,Plant_B,Line_2,2024-11-30,6.41,77.15,1.57,6.73,251.0,91.98,Pass,2024-11-30 06:24:36.000000000,SMP_00379,UPLC,5.24,0.3806,0.1271,0.5077,94.923,2024-01-16,72.94238,74.718,1.52912,1.675,6.771850000000001,0.04826847790842343,42.796899999999994,30.019455252918288,494.53150000000005,0.005292786922844365
MetforminXR,Plant_A,Line_1,2024-08-09,8.57,63.25,1.1,6.92,210.0,99.81,Pass,2024-08-09 08:34:11.999999999,SMP_00380,HPLC,5.141,0.3496,0.2367,0.5863,94.137,2024-08-29,78.48113000000001,80.906,1.31878,1.448,6.849360000000001,0.05254618363060642,44.02552,30.119047619047617,542.0525,0.006162691697236617
AtorvaCap,Plant_B,Line_1,2024-02-06,4.74,76.67,1.61,6.44,248.0,91.49,Pass,2024-02-06 04:44:24.000000000,SMP_00381,HPLC,5.518,0.099,0.2065,0.3055,96.945,2024-11-29,71.09094,72.822,1.4790299999999998,1.603,6.69864,0.057407900769032495,33.17128,29.375478927203062,363.41580000000005,0.0031190974526519987
AmoxiTab,Plant_A,Line_3,2024-10-04,6.02,77.18,1.26,7.09,235.0,94.92,Pass,2024-10-04 06:01:12.000000000,SMP_00382,HPLC,5.184,0.2211,0.0947,0.3158,96.842,2024-08-13,71.30868000000001,73.167,1.7431800000000002,1.884,6.6106,0.0455870795092406,41.71332,34.15044247787611,464.6236,0.003227652746264386
MetforminXR,Plant_A,Line_1,2024-07-14,7.89,81.63,1.51,6.62,291.0,86.41,Pass,2024-07-14 07:53:24.000000000,SMP_00383,HPLC,5.163,0.1031,0.244,0.3471,96.529,2024-08-29,72.79669,74.975,1.4169,1.518,6.718780000000001,0.054651250597943395,32.047779999999996,32.52191235059761,644.0606999999999,0.0035589414430579626
AtorvaCap,Plant_A,Line_1,2024-12-17,8.63,81.11,1.62,7.06,210.0,90.26,Pass,2024-12-17 08:37:48.000000000,SMP_00384,HPLC,5.382,0.3669,0.1921,0.559,94.41,2024-05-20,74.92901,77.057,1.4497499999999999,1.572,6.847849999999999,0.049280146390639074,34.64815,30.958015267175572,699.9793000000001,0.005858924641022954
MetforminXR,Plant_A,Line_1,2024-08-29,7.85,75.56,2.24,7.1,161.0,93.85,Pass,2024-08-29 07:51:00.000000000,SMP_00385,UPLC,5.103,0.2088,0.0407,0.2495,97.505,2024-07-17,73.67477,75.94,1.61925,1.765,6.971699999999999,0.04933302620707027,43.423230000000004,23.320987654320987,593.146,0.0025328663519618294
AtorvaCap,Plant_B,Line_2,2024-11-19,7.15,82.57,1.72,6.54,177.0,92.42,Pass,2024-11-19 07:09:00.000000000,SMP_00386,HPLC,4.943,0.2453,0.1565,0.4018,95.982,2024-04-21,77.65988999999999,80.028,1.73364,1.91,6.637580000000001,0.0516877141879944,44.24795,30.356617647058822,590.3755,0.004143036852199377
MetforminXR,Plant_B,Line_2,2024-08-06,7.42,85.18,1.91,6.35,220.0,95.3,Pass,2024-08-06 07:25:12.000000000,SMP_00387,UPLC,5.376,0.298,0.1832,0.4812,95.188,2024-05-06,73.51159,75.435,1.51675,1.655,6.84309,0.046264303275589815,43.45343,29.271477663230243,632.0356,0.005002703039880234
AmoxiTab,Plant_A,Line_3,2024-07-10,10.05,75.14,2.06,7.41,251.0,89.59,Pass,2024-07-10 10:03:00.000000000,SMP_00388,HPLC,5.082,0.5266,0.1315,0.6581,93.419,2024-01-21,73.20412,75.205,1.51429,1.652,6.755879999999999,0.0586627546905085,40.74676,24.555555555555554,755.157,0.006969995445831877
